icao24,callsign,longitude,latitude,baro_altitude,velocity,on_ground,heading,vertical_rate,squawk,time,type,engineCount,engineType,manufacturer,operator
'3944e7', '',2.5516,49.0159,0,9.77,'True',354,0,' None',1550817590,'Landplane',2,'Jet','Airbus','AFR'
'3944e7', '',2.5516,49.0159,0,9.77,'True',354,0,' None',1550817590,'Landplane',2,'Jet','Airbus','AFR'
'3944e7', '',2.5516,49.0159,0,9.77,'True',354,0,' None',1550817590,'Landplane',2,'Jet','Airbus','AFR'
'3944e7', '',2.5516,49.0159,0,9.77,'True',354,0,' None',1550817590,'Landplane',2,'Jet','Airbus','AFR'
'3944e7', '',2.5516,49.0159,0,9.77,'True',354,0,' None',1550817590,'Landplane',2,'Jet','Airbus','AFR'
'3944e7', '',2.5516,49.0159,0,9.77,'True',354,0,' None',1550817590,'Landplane',2,'Jet','Airbus','AFR'
'3944e7', '',2.5516,49.0159,0,9.77,'True',354,0,' None',1550817590,'Landplane',2,'Jet','Airbus','AFR'
'3944e7', '',2.5516,49.0159,0,9.77,'True',354,0,' None',1550817590,'Landplane',2,'Jet','Airbus','AFR'
'3944e7', '',2.5516,49.0159,0,9.77,'True',354,0,' None',1550817590,'Landplane',2,'Jet','Airbus','AFR'
'3944e7', '',2.5516,49.0159,0,9.77,'True',354,0,' None',1550817590,'Landplane',2,'Jet','Airbus','AFR'
'3944e7', '',2.5516,49.0159,0,9.77,'True',354,0,' None',1550817590,'Landplane',2,'Jet','Airbus','AFR'
'3944e7', '',2.5516,49.0159,0,9.77,'True',354,0,' None',1550817590,'Landplane',2,'Jet','Airbus','AFR'
'3944e7', '',2.5516,49.0159,0,9.77,'True',354,0,' None',1550817590,'Landplane',2,'Jet','Airbus','AFR'
'3944e7', '',2.5516,49.0159,0,9.77,'True',354,0,' None',1550817590,'Landplane',2,'Jet','Airbus','AFR'
'3944e7', '',2.5516,49.0159,0,9.77,'True',354,0,' None',1550817590,'Landplane',2,'Jet','Airbus','AFR'
'3944e7', '',2.5516,49.0159,0,9.77,'True',354,0,' None',1550817590,'Landplane',2,'Jet','Airbus','AFR'
'3944e7', '',2.5516,49.0159,0,9.77,'True',354,0,' None',1550817590,'Landplane',2,'Jet','Airbus','AFR'
'3944e7', '',2.5516,49.0159,0,9.77,'True',354,0,' None',1550817590,'Landplane',2,'Jet','Airbus','AFR'
'3944e7', '',2.5516,49.0159,0,9.77,'True',354,0,' None',1550817590,'Landplane',2,'Jet','Airbus','AFR'
'3944ea', 'AFR74CJ',2.5564,49.1814,3352.8,156.7,'False',266.42,0.33, '5664',1550817590,'Landplane',2,'Jet','Airbus','AFR'
'3944ea', 'AFR74CJ',2.5367,49.1809,3352.8,156.49,'False',267.93,0, '5664',1550817599,'Landplane',2,'Jet','Airbus','AFR'
'3944ea', 'AFR74CJ',2.4925,49.1797,3345.18,156.53,'False',267.55,-0.33, '5664',1550817620,'Landplane',2,'Jet','Airbus','AFR'
'3944ea', 'AFR74CJ',2.4727,49.1792,3314.7,155.48,'False',267.72,-4.55, '5664',1550817630,'Landplane',2,'Jet','Airbus','AFR'
'3944ea', 'AFR74CJ',2.4512,49.1787,3246.12,154.95,'False',267.91,-7.8, '5664',1550817639,'Landplane',2,'Jet','Airbus','AFR'
'3944ea', 'AFR74CJ',2.4278,49.1781,3162.3,154.46,'False',267.71,-8.45, '5664',1550817650,'Landplane',2,'Jet','Airbus','AFR'
'3944ea', 'AFR74CJ',2.4081,49.1776,3078.48,154.42,'False',268.09,-8.78, '5664',1550817660,'Landplane',2,'Jet','Airbus','AFR'
'3944ea', 'AFR74CJ',2.386,49.1771,2987.04,154.42,'False',268.09,-8.13, '5664',1550817670,'Landplane',2,'Jet','Airbus','AFR'
'3944ea', 'AFR74CJ',2.3655,49.1767,2910.84,153.41,'False',267.89,-7.8, '5664',1550817680,'Landplane',2,'Jet','Airbus','AFR'
'3944ea', 'AFR74CJ',2.344,49.1762,2827.02,152.88,'False',268.07,-7.8, '5664',1550817690,'Landplane',2,'Jet','Airbus','AFR'
'3944ea', 'AFR74CJ',2.3038,49.1728,2659.38,152.85,'False',253.58,-9.43, '5664',1550817709,'Landplane',2,'Jet','Airbus','AFR'
'3944ea', 'AFR74CJ',2.2849,49.1684,2575.56,152.88,'False',249.31,-9.1, '5664',1550817719,'Landplane',2,'Jet','Airbus','AFR'
'3944ea', 'AFR74CJ',2.2633,49.163,2468.88,153.06,'False',249.13,-9.43, '5664',1550817730,'Landplane',2,'Jet','Airbus','AFR'
'3944ea', 'AFR74CJ',2.2449,49.1586,2392.68,152.82,'False',249.92,-8.45, '5664',1550817739,'Landplane',2,'Jet','Airbus','AFR'
'3944ea', 'AFR74CJ',2.2244,49.1536,2293.62,152.7,'False',249.49,-8.45, '5664',1550817750,'Landplane',2,'Jet','Airbus','AFR'
'3944ea', 'AFR74CJ',2.2052,49.1489,2217.42,151.68,'False',249.97,-6.83, '5664',1550817759,'Landplane',2,'Jet','Airbus','AFR'
'3944ea', 'AFR74CJ',2.184,49.1439,2141.22,150.05,'False',249.95,-7.48, '5664',1550817770,'Landplane',2,'Jet','Airbus','AFR'
'3944ea', 'AFR74CJ',2.1666,49.1396,2072.64,148.43,'False',249.93,-6.18, '5664',1550817779,'Landplane',2,'Jet','Airbus','AFR'
'3944ea', 'AFR74CJ',2.1483,49.1353,2011.68,146.14,'False',250.03,-6.5, '5664',1550817790,'Landplane',2,'Jet','Airbus','AFR'
'3944ea', 'AFR74CJ',2.1111,49.1265,1851.66,144.65,'False',250.47,-8.45, '5664',1550817809,'Landplane',2,'Jet','Airbus','AFR'
'3944ea', 'AFR74CJ',2.0915,49.122,1744.98,144.65,'False',250.47,-9.75, '5664',1550817819,'Landplane',2,'Jet','Airbus','AFR'
'3944ea', 'AFR74CJ',2.0729,49.1176,1653.54,144.82,'False',250.28,-9.1, '5664',1550817829,'Landplane',2,'Jet','Airbus','AFR'
'3944ea', 'AFR74CJ',2.0682,49.0145,1089.66,101.59,'False',119.42,-3.25, '5664',1550817960,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5843,49.002,-68.58,0.06,'True',84,0, '7666',1550816219,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5843,49.002,0,0.06,'True',84,0, '7666',1550816249,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5843,49.002,0,0,'True',84,0, '7666',1550816249,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5843,49.002,-68.58,0,'True',84,0, '7666',1550816266,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5843,49.002,0,0.06,'True',84,0, '7666',1550816279,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5843,49.002,0,0.06,'True',84,0, '7666',1550816286,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5843,49.0021,0,0.06,'True',84,0, '7666',1550816297,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5843,49.0021,0,0.06,'True',84,0, '7666',1550816297,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5843,49.002,0,0.06,'True',84,0, '7666',1550816303,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5843,49.002,-68.58,0.06,'True',84,0, '7666',1550816334,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5842,49.002,-68.58,0.32,'True',84,0, '7666',1550816346,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5841,49.002,-68.58,0.06,'True',84,0, '7666',1550816357,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5841,49.002,0,1.03,'True',84,0, '7666',1550816364,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5843,49.002,0,0,'True',84,0, '7666',1550816374,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5843,49.0021,0,0,'True',84,0, '7666',1550816389,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5843,49.0021,0,0.06,'True',84,0, '7666',1550816397,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5843,49.0021,0,0.06,'True',84,0, '7666',1550816408,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5843,49.0021,0,0,'True',84,0, '7666',1550816425,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5842,49.002,0,0.13,'True',84,0, '7666',1550816438,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5842,49.0021,0,0.06,'True',84,0, '7666',1550816449,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5842,49.002,0,0.06,'True',84,0, '7666',1550816455,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5843,49.0021,0,0.06,'True',84,0, '7666',1550816462,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5842,49.002,0,2.06,'True',84,0, '7666',1550816474,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5841,49.002,0,0,'True',84,0, '7666',1550816489,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5841,49.0019,0,0.06,'True',84,0, '7666',1550816499,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5841,49.0019,0,1.8,'True',84,0, '7655',1550816518,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5843,49.002,0,0.06,'True',84,0, '7666',1550816529,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5843,49.002,0,0.06,'True',84,0, '7666',1550816538,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5843,49.002,0,0.06,'True',84,0, '7666',1550816540,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5842,49.002,0,0,'True',84,0, '7666',1550816552,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5842,49.002,0,0,'True',84,0, '7666',1550816564,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5842,49.002,0,0,'True',84,0, '7666',1550816564,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5843,49.002,0,0.06,'True',84,0, '7666',1550816577,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5843,49.002,0,0.06,'True',84,0, '7666',1550816577,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5843,49.002,0,0,'True',84,0, '7666',1550816596,'Landplane',2,'Jet','Airbus','AFR'
'3944eb', 'AFR1554',2.5843,49.002,0,0,'True',84,0, '7666',1550816596,'Landplane',2,'Jet','Airbus','AFR'
'3944ed', 'AFR1084',2.5609,48.9961,0,0,'True',84,0, '7657',1550816339,'Landplane',2,'Jet','Airbus','AFR'
'3944ed', 'AFR1084',2.6075,48.9984,68.58,227.7,'False',163.33,7.15, '7657',1550816499,'Landplane',2,'Jet','Airbus','AFR'
'3944f1', 'AFR1212',2.5678,49.0233,167.64,78.36,'False',86.24,12.68, '7661',1550817719,'Landplane',2,'Jet','Airbus','AFR'
'3944f1', 'AFR1212',2.5791,49.0238,297.18,78.85,'False',86.63,12.03, '7661',1550817729,'Landplane',2,'Jet','Airbus','AFR'
'3944f1', 'AFR1212',2.59,49.0242,411.48,79.36,'False',86.66,11.7, '7661',1550817739,'Landplane',2,'Jet','Airbus','AFR'
'3944f1', 'AFR1212',2.6009,49.0247,525.78,80.93,'False',86.36,11.05, '7661',1550817749,'Landplane',2,'Jet','Airbus','AFR'
'3944f1', 'AFR1212',2.612,49.0252,640.08,81.44,'False',86.38,11.7, '5613',1550817759,'Landplane',2,'Jet','Airbus','AFR'
'3944f1', 'AFR1212',2.6235,49.0257,762,81.6,'False',84.94,12.35, '7661',1550817769,'Landplane',2,'Jet','Airbus','AFR'
'3944f1', 'AFR1212',2.633,49.0264,777.24,80.73,'False',83.78,13.33, '7661',1550817778,'Landplane',2,'Jet','Airbus','AFR'
'3944f1', 'AFR1212',2.6452,49.0273,998.22,81.24,'False',83.82,13.33, '7661',1550817789,'Landplane',2,'Jet','Airbus','AFR'
'3944f1', 'AFR1212',2.6692,49.0286,1150.62,85.75,'False',84.84,7.15, '7661',1550817809,'Landplane',2,'Jet','Airbus','AFR'
'3944f1', 'AFR1212',2.6817,49.0292,1120.14,98.6,'False',85.21,6.5, '5613',1550817818,'Landplane',2,'Jet','Airbus','AFR'
'3944f1', 'AFR1212',2.6958,49.03,1280.16,106.89,'False',85.03,3.25, '7661',1550817829,'Landplane',2,'Jet','Airbus','AFR'
'3944f1', 'AFR1212',2.7122,49.0309,1341.12,115.65,'False',85.15,6.83, '7661',1550817839,'Landplane',2,'Jet','Airbus','AFR'
'3944f1', 'AFR1212',2.7286,49.0318,1417.32,125.43,'False',85.29,9.43, '7661',1550817849,'Landplane',2,'Jet','Airbus','AFR'
'3944f1', 'AFR1212',2.7471,49.0328,1524,133.68,'False',85.36,11.7, '7661',1550817860,'Landplane',2,'Jet','Airbus','AFR'
'3944f1', 'AFR1212',2.7626,49.0336,1645.92,137.23,'False',85.7,16.91, '7661',1550817868,'Landplane',2,'Jet','Airbus','AFR'
'3944f1', 'AFR1212',2.8025,49.0354,2080.26,136.64,'False',86.11,20.48, '7661',1550817889,'Landplane',2,'Jet','Airbus','AFR'
'3944f1', 'AFR1212',2.8219,49.0362,2293.62,136.13,'False',86.1,19.83, '7661',1550817900,'Landplane',2,'Jet','Airbus','AFR'
'3944f1', 'AFR1212',2.8395,49.037,2476.5,136.64,'False',86.11,21.13, '7661',1550817909,'Landplane',2,'Jet','Airbus','AFR'
'3944f1', 'AFR1212',2.8595,49.038,2659.38,136.13,'False',86.1,21.13, '7661',1550817920,'Landplane',2,'Jet','Airbus','AFR'
'3944f1', 'AFR1212',2.8779,49.0389,2804.16,140.86,'False',85.6,14.63, '7661',1550817929,'Landplane',2,'Jet','Airbus','AFR'
'3944f1', 'AFR1212',2.8976,49.0399,2964.18,143.42,'False',85.68,16.58, '7661',1550817940,'Landplane',2,'Jet','Airbus','AFR'
'3944f1', 'AFR1212',2.9163,49.0408,3131.82,143.9,'False',85.9,18.86, '7661',1550817949,'Landplane',2,'Jet','Airbus','AFR'
'3944f1', 'AFR1212',2.9364,49.0413,3268.98,148.68,'False',90.4,9.43, '7661',1550817960,'Landplane',2,'Jet','Airbus','AFR'
'3944f3', 'AFR141U',2.614,49.0255,601.98,81.14,'False',84.54,10.4, '5613',1550817589,'Landplane',2,'Jet','Airbus','AFR'
'3944f3', 'AFR141U',2.6244,49.0262,708.66,80.62,'False',84.51,11.7, '5613',1550817598,'Landplane',2,'Jet','Airbus','AFR'
'3944f3', 'AFR141U',2.6471,49.0277,944.88,80.22,'False',83.74,8.45, '5613',1550817619,'Landplane',2,'Jet','Airbus','AFR'
'3944f3', 'AFR141U',2.6577,49.0284,1013.46,84.77,'False',84.43,7.15, '5613',1550817628,'Landplane',2,'Jet','Airbus','AFR'
'3944f3', 'AFR141U',2.6693,49.029,1082.04,89.25,'False',85.7,6.18, '5613',1550817638,'Landplane',2,'Jet','Airbus','AFR'
'3944f3', 'AFR141U',2.6832,49.0296,1150.62,94.83,'False',86.58,6.18, '5613',1550817649,'Landplane',2,'Jet','Airbus','AFR'
'3944f3', 'AFR141U',2.6964,49.0301,1203.96,102.05,'False',86.53,4.55, '5613',1550817659,'Landplane',2,'Jet','Airbus','AFR'
'3944f3', 'AFR141U',2.7114,49.0307,1249.68,111.42,'False',85.76,3.25, '5613',1550817669,'Landplane',2,'Jet','Airbus','AFR'
'3944f3', 'AFR141U',2.7268,49.0316,1303.02,119.79,'False',85.07,5.53, '5613',1550817679,'Landplane',2,'Jet','Airbus','AFR'
'3944f3', 'AFR141U',2.7446,49.0343,1386.84,131.55,'False',67.95,9.75, '5613',1550817690,'Landplane',2,'Jet','Airbus','AFR'
'3944f3', 'AFR141U',2.7688,49.0507,1668.78,137.9,'False',24.46,20.16, '5613',1550817709,'Landplane',2,'Jet','Airbus','AFR'
'3944f3', 'AFR141U',2.7729,49.0634,1866.9,138.73,'False',11.77,19.51, '5613',1550817719,'Landplane',2,'Jet','Airbus','AFR'
'3944f3', 'AFR141U',2.7714,49.0768,2019.3,139.62,'False',352.38,12.68, '5613',1550817730,'Landplane',2,'Jet','Airbus','AFR'
'3944f3', 'AFR141U',2.7682,49.0883,2141.22,139.94,'False',348.98,13, '5613',1550817739,'Landplane',2,'Jet','Airbus','AFR'
'3944f3', 'AFR141U',2.7648,49.1014,2263.14,141.43,'False',351.63,9.75, '5613',1550817750,'Landplane',2,'Jet','Airbus','AFR'
'3944f3', 'AFR141U',2.7628,49.1136,2362.2,140.52,'False',354.75,10.08, '1000',1550817759,'Landplane',2,'Jet','Airbus','AFR'
'3944f3', 'AFR141U',2.7615,49.1267,2468.88,141.66,'False',357.09,10.4, '5613',1550817770,'Landplane',2,'Jet','Airbus','AFR'
'3944f3', 'AFR141U',2.7608,49.1387,2560.32,145.12,'False',358.58,9.75, '5613',1550817779,'Landplane',2,'Jet','Airbus','AFR'
'3944f3', 'AFR141U',2.7605,49.1506,2659.38,144.62,'False',358.37,10.08, '5613',1550817788,'Landplane',2,'Jet','Airbus','AFR'
'3944f3', 'AFR141U',2.76,49.1746,2834.64,144.06,'False',359.18,10.08, '5613',1550817807,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.5729,49.1821,2339.34,137.13,'False',256.33,-7.8, '1335',1550816259,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.5549,49.181,2270.76,134.88,'False',267.81,-5.53, '1335',1550816269,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.5411,49.1807,2232.66,133.8,'False',268.46,-6.18, '1335',1550816279,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.5275,49.1805,2179.32,133.3,'False',268.23,-6.18, '1335',1550816289,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.512,49.1801,2133.6,132.83,'False',267.78,-6.18, '1335',1550816299,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.512,49.1801,2133.6,132.83,'False',267.78,-6.18, '1335',1550816299,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.493,49.1796,2065.02,131.82,'False',267.54,-5.85, '1335',1550816319,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.4617,49.1789,1973.58,129.72,'False',267.95,-5.53, '1335',1550816339,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.446,49.1785,1920.24,129.19,'False',268.17,-5.85, '1335',1550816350,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.4298,49.1782,1866.9,128.15,'False',268.39,-5.2, '1335',1550816360,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.4149,49.1779,1844.04,127.12,'False',268.38,-1.3, '1335',1550816369,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.4002,49.1776,1836.42,127.11,'False',268.61,-0.98, '1335',1550816379,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.3865,49.1775,1828.8,127.62,'False',268.61,-0.33, '1335',1550816389,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.3708,49.1772,1821.18,127.11,'False',268.61,0, '1000',1550816400,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.3578,49.177,1821.18,126.58,'False',268.84,0, '1335',1550816409,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.3491,49.1769,1821.18,126.07,'False',268.83,-0.33, '1335',1550816426,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.3296,49.1767,1790.7,124.51,'False',269.05,-3.9, '1335',1550816440,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.3162,49.1765,1744.98,124.51,'False',269.05,-6.18, '1335',1550816450,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.3032,49.1764,1691.64,124.51,'False',269.05,-7.48, '1335',1550816459,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.2892,49.1762,1630.68,124.51,'False',269.05,-7.15, '1335',1550816470,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.2764,49.176,1569.72,126.11,'False',268.13,-7.8, '1000',1550816479,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.2604,49.1758,1501.14,125.58,'False',268.36,-8.13, '1335',1550816490,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.2474,49.1756,1440.18,126.11,'False',268.13,-8.13, '1335',1550816499,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.2288,49.1752,1356.36,126.6,'False',268.37,-6.83, '1335',1550816519,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.2153,49.175,1303.02,126.08,'False',268.6,-6.18, '1335',1550816529,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.1982,49.1748,1242.06,125.55,'False',268.83,-6.18, '1335',1550816539,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.1844,49.1746,1196.34,125.03,'False',269.06,-5.53, '1000',1550816549,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.1699,49.1745,1150.62,123.48,'False',269.05,-5.2, '1335',1550816559,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.1561,49.1744,1104.9,122.45,'False',269.28,-5.53, '1335',1550816569,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.1561,49.1744,1104.9,122.45,'False',269.28,-5.53, '1335',1550816569,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.1421,49.1743,1066.8,121.42,'False',269.27,-2.93, '1335',1550816582,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.139,49.1742,1059.18,121.42,'False',269.27,-1.95, '1335',1550816584,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.1336,49.1742,1059.18,121.42,'False',269.27,-0.98, '1000',1550816602,'Landplane',2,'Jet','Airbus','AFR'
'3944f9', 'AFR161E',2.1336,49.1742,1059.18,121.42,'False',269.27,-0.98, '1000',1550816602,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', '',2.5588,49.0076,0,6.69,'True',261,0,' None',1550816723,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', '',2.5588,49.0076,0,6.69,'True',261,0,' None',1550816723,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', '',2.5588,49.0076,0,6.69,'True',261,0,' None',1550816723,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', '',2.5588,49.0076,0,6.69,'True',261,0,' None',1550816723,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5541,49.0073,0,6.94,'True',267,0,' None',1550816776,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5541,49.0073,0,6.94,'True',267,0,' None',1550816776,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5541,49.0073,0,6.94,'True',267,0,' None',1550816776,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5541,49.0073,0,6.94,'True',267,0,' None',1550816776,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5541,49.0073,0,6.94,'True',267,0,' None',1550816776,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5541,49.0073,0,6.94,'True',267,0,' None',1550816776,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5541,49.0073,0,6.94,'True',267,0,' None',1550816776,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5541,49.0073,0,6.94,'True',267,0,' None',1550816776,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5541,49.0073,0,6.94,'True',267,0,' None',1550816776,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5541,49.0073,0,6.94,'True',267,0,' None',1550816776,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5541,49.0073,0,6.94,'True',267,0,' None',1550816776,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5541,49.0073,0,6.94,'True',267,0,' None',1550816776,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5541,49.0073,0,6.94,'True',267,0,' None',1550816776,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5526,49.0092,0,6.17,'True',343,0,' None',1550816814,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5526,49.0092,0,6.17,'True',343,0,' None',1550816814,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5526,49.0092,0,6.17,'True',343,0,' None',1550816814,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5526,49.0092,0,6.17,'True',343,0,' None',1550816814,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5526,49.0092,0,6.17,'True',343,0,' None',1550816814,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5526,49.0092,0,6.17,'True',343,0,' None',1550816814,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5526,49.0092,0,6.17,'True',343,0,' None',1550816814,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5526,49.0092,0,6.17,'True',343,0,' None',1550816814,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5526,49.0092,0,6.17,'True',343,0,' None',1550816814,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5526,49.0092,0,6.17,'True',343,0,' None',1550816814,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5526,49.0092,0,6.17,'True',343,0,' None',1550816814,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5526,49.0092,0,6.17,'True',343,0,' None',1550816814,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5526,49.0092,0,6.17,'True',343,0,' None',1550816814,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5526,49.0092,0,6.17,'True',343,0,' None',1550816814,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5526,49.0092,0,6.17,'True',343,0,' None',1550816814,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5526,49.0092,0,6.17,'True',343,0,' None',1550816814,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5526,49.0092,0,6.17,'True',343,0,' None',1550816814,'Landplane',2,'Jet','Airbus','AFR'
'3946e9', 'AFR38ZJ',2.5526,49.0092,0,6.17,'True',343,0,' None',1550816814,'Landplane',2,'Jet','Airbus','AFR'
